CustomerID,Gender,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C07372,F,32,Germany,Premium,Quarterly,0,30.59,116.08,1,0,1,20,5.6,Morning,14,1,108.5,49.97,0,39,1,0,2554.21,0
C07373,M,28,UK,Basic,Monthly,1,1,94.47,1,0,0,19,4.4,Evening,14,8,154.1,20.31,2,57,0,2,283.53,1
C07374,F,41,Germany,Standard,Quarterly,1,1,161.02,0,0,0,18,5.7,Night,30,17,63.7,30.96,1,-2,4,0,326.99,1
C07375,F,28,UK,Standard,Monthly,0,46.57,105.21,0,2,0,15,7.8,Night,19,35,163.8,21.76,3,28,2,3,4871.9,1
C07376,F,61,USA,Basic,Monthly,0,5.25,51.5,3,1,1,23,4.2,Evening,22,46,149.7,86.85,4,26,3,2,37.35,1
C07377,F,68,Germany,Premium,Monthly,1,1.51,199.89,0,1,0,23,6.8,Night,16,39,73.1,39.32,2,51,5,0,1586.97,1
C07378,F,34,USA,Standard,Quarterly,0,50.18,21.63,0,0,1,14,9.1,Morning,30,24,148.7,190.83,0,15,1,2,1604.22,0
C07379,M,23,UK,Standard,Annual,1,1,184.14,1,0,0,24,9.8,Night,29,31,128.6,17.27,1,14,3,0,1281.16,1
C07380,M,38,India,Basic,Monthly,1,26.31,45.69,1,0,1,20,9.6,Night,23,27,6,198.26,2,62,1,2,923.94,0
C07381,F,25,Germany,Standard,Monthly,1,56.08,178.79,1,0,1,13,0.2,Evening,16,15,115.1,30.35,1,70,4,2,7379.56,0
C07382,M,32,Germany,Standard,Quarterly,1,10.1,187.5,0,1,0,23,5.1,Evening,30,41,121.5,80.96,1,74,1,0,1978.29,0
C07383,F,69,India,Basic,Monthly,1,47.56,158.13,0,0,1,27,3.2,Night,19,24,172.8,180.11,1,2,3,2,6442.91,0
C07384,F,49,India,Basic,Annual,1,25.2,189,0,0,1,19,1.1,Morning,26,2,12.5,187.67,2,2,4,2,5539.99,0
C07385,M,27,Canada,Standard,Monthly,1,11.91,141.68,1,0,0,18,6,Evening,13,41,103.9,20.18,0,4,1,0,1840.12,1
C07386,M,45,Canada,Standard,Annual,1,8.9,76.45,0,0,0,26,4.3,Morning,17,33,105.5,31.15,0,25,3,2,988.78,0
C07387,M,32,UK,Basic,Quarterly,1,7.09,184.17,1,1,0,20,8.5,Afternoon,17,6,131.8,103.91,1,1,4,0,743.45,1
C07388,M,29,Germany,Basic,Quarterly,1,16.03,17.26,0,0,1,26,7.2,Morning,29,37,173,70.28,0,14,4,0,222.53,0
C07389,M,60,India,Basic,Monthly,0,65.85,53.37,1,2,0,14,9.8,Night,15,35,108.6,118.05,2,6,2,0,2650.49,0
C07390,F,35,India,Premium,Monthly,0,22.94,177.08,0,1,0,24,3,Morning,25,17,74.5,168.71,2,19,4,0,5020.88,0
C07391,M,54,USA,Basic,Monthly,0,8.26,135.49,0,0,0,22,4,Morning,24,3,79.8,162.04,0,-54,3,2,1879,0
C07392,M,61,Canada,Basic,Quarterly,1,24.9,165.42,1,2,0,25,4.2,Night,17,35,144.8,113.44,1,27,0,3,4883.12,0
C07393,M,41,USA,Standard,Monthly,0,37.76,100.02,0,0,0,21,4,Evening,16,20,41,178.13,3,-51,2,1,5582.06,0
C07394,F,54,India,Standard,Quarterly,1,32.66,160.6,2,1,0,17,2.4,Evening,13,27,157.1,100.92,2,18,1,1,5286.98,0
C07395,M,46,Germany,Standard,Annual,0,39.07,85.14,2,1,0,24,4.1,Afternoon,26,41,106.6,112.57,1,2,1,2,2337.41,0
C07396,F,27,Germany,Standard,Monthly,1,26.16,58.06,1,1,1,19,6.9,Evening,14,1,126,150.96,4,6,3,0,1140.19,0
C07397,M,31,USA,Basic,Monthly,1,51.15,151,0,2,0,18,5.5,Morning,16,9,28.8,91.4,3,8,2,0,6922.03,0
C07398,M,33,Canada,Basic,Monthly,1,1,50.13,1,1,0,26,3.4,Night,2,28,32.9,6.11,0,20,2,0,594.82,1
C07399,F,54,UK,Basic,Annual,0,16.83,58.72,0,0,0,22,2.3,Night,15,47,181.9,110.99,1,36,3,1,1316.43,0
C07400,M,28,Germany,Standard,Annual,1,14.83,25.55,1,0,1,27,4,Afternoon,22,17,143.9,157.36,0,-4,2,4,723.49,0
C07401,M,68,UK,Basic,Monthly,1,6.67,127.13,0,2,1,26,2.4,Evening,17,22,111.6,46.37,3,-18,2,1,548.07,1
C07402,F,43,Canada,Basic,Monthly,1,50.92,92.84,0,1,1,22,3.7,Afternoon,10,0,153.7,130.35,0,14,1,0,5814.14,0
C07403,M,57,USA,Premium,Monthly,1,34.04,161.74,0,0,0,27,4,Evening,8,5,157.4,47.76,1,12,1,1,3153.48,1
C07404,F,36,Canada,Basic,Quarterly,1,44.23,10.36,1,0,1,17,4.8,Evening,24,12,155.9,7.94,1,-29,4,3,629.36,0
C07405,F,69,India,Basic,Quarterly,1,13.81,27.69,0,1,1,31,4.4,Morning,11,38,22.9,31.68,0,72,1,1,141.41,1
C07406,F,35,Canada,Premium,Quarterly,1,30.17,138.62,0,0,1,24,7.7,Night,18,10,133.9,113.06,1,21,1,3,3227.67,0
C07407,F,47,USA,Basic,Monthly,1,12.16,48.65,0,1,0,21,6.9,Afternoon,14,34,123.3,123.95,0,45,3,0,755.01,0
C07408,F,49,USA,Basic,Monthly,1,46.98,96.56,1,0,1,19,4.9,Morning,23,9,9.4,157.68,1,53,6,0,4099.66,0
C07409,M,40,Canada,Standard,Monthly,1,10.48,91,1,1,1,29,9.8,Night,8,51,115.8,8.73,1,83,3,0,945.22,1
C07410,M,29,USA,Basic,Quarterly,1,8.06,20.29,2,0,0,27,2.4,Afternoon,13,19,112.7,18.93,0,55,3,1,447.02,1
C07411,M,30,India,Standard,Monthly,1,23.77,178.59,1,0,1,24,9.3,Afternoon,17,41,99.6,177.69,1,46,4,1,2832.81,0
C07412,F,38,UK,Standard,Monthly,1,47.33,126.37,2,0,0,15,6.3,Night,14,1,47.6,108.68,2,13,3,2,6971.03,0
C07413,F,38,Canada,Basic,Monthly,0,41.31,48.72,0,2,0,21,3.3,Evening,16,5,124.3,202.31,2,17,4,2,2429.28,0
C07414,F,46,USA,Basic,Monthly,1,12.22,19.14,0,2,0,23,3.4,Night,18,0,155.5,80.92,1,57,4,0,243.48,1
C07415,F,46,UK,Standard,Monthly,1,1,16.08,0,0,0,23,3.4,Evening,19,46,172.1,41.35,0,54,2,1,40.21,1
C07416,M,67,India,Standard,Monthly,1,31.89,142.69,2,0,0,17,4.6,Evening,21,17,159.1,164.13,2,16,3,1,3742.89,0
C07417,M,44,Canada,Standard,Annual,1,38.31,186.25,1,0,0,20,5.2,Morning,30,41,9.3,160.37,0,3,1,1,6246.05,0
C07418,F,46,USA,Basic,Monthly,0,5.26,154.87,1,1,1,25,7.1,Morning,6,23,160.7,55.61,0,50,2,1,436.56,1
C07419,F,32,UK,Basic,Monthly,1,42.75,92.3,0,0,0,19,3.2,Afternoon,21,45,46.7,159.82,1,6,3,1,3403.6,0
C07420,M,64,India,Basic,Quarterly,0,1,195.29,0,0,0,25,2,Evening,24,30,181,2.03,4,-32,4,1,1560.9,1
C07421,F,29,Germany,Standard,Annual,1,25.42,33.28,1,1,1,15,8.6,Morning,7,26,170.1,2.17,0,33,2,0,586.67,1
C07422,F,58,USA,Basic,Annual,1,1,44.47,1,2,0,28,6.3,Night,12,32,164.3,90.66,2,63,4,0,163.05,1
C07423,F,36,India,Premium,Monthly,1,54.36,167.8,1,0,0,17,3.9,Morning,12,25,145.1,166.04,1,37,4,1,9700.59,0
C07424,M,29,UK,Basic,Monthly,1,32.66,40.24,1,0,0,23,9.8,Night,16,0,161,108.44,1,-23,2,3,916.16,0
C07425,M,40,Canada,Basic,Monthly,0,23.12,38.85,2,0,1,20,1.2,Evening,15,19,18.5,129.29,0,57,3,0,689.1,0
C07426,F,22,UK,Standard,Monthly,1,10.47,114.48,0,0,0,19,4.5,Night,23,27,128.4,37.87,3,-39,4,0,80.21,1
C07427,M,43,Canada,Basic,Quarterly,1,50.62,166.54,1,0,1,23,5.8,Evening,30,27,136.5,101.79,1,83,1,0,6981.17,0
C07428,F,69,India,Standard,Monthly,1,47.56,83.23,0,0,0,19,8.3,Morning,24,36,171.1,198.01,0,-9,1,1,4561.36,0
C07429,F,27,India,Premium,Annual,0,24.03,105.76,0,1,0,9,4.6,Night,22,15,122.1,72.19,2,5,1,1,1982.17,0
C07430,M,39,UK,Premium,Monthly,1,45.97,192.58,0,0,0,20,9.4,Evening,24,0,180.5,183.03,4,19,1,1,11594.99,0
C07431,F,56,UK,Basic,Monthly,1,12.17,56.13,1,1,0,19,3,Morning,11,39,3.2,140.55,0,-13,2,0,681.66,0
C07432,F,40,Canada,Basic,Quarterly,0,24.2,70.39,0,0,1,24,7.3,Morning,14,23,92.3,11.56,3,-48,2,1,2511.69,0
C07433,M,28,USA,Premium,Monthly,0,52.75,56.4,0,1,0,19,3.7,Afternoon,27,34,75.7,165.1,0,-14,3,2,2767.9,0
C07434,F,45,UK,Standard,Annual,0,12.87,102.51,1,0,1,25,8.3,Night,24,34,172.5,200.62,2,-52,1,0,2495.67,0
C07435,F,48,USA,Basic,Monthly,0,5.21,51.24,2,0,0,30,7.8,Afternoon,18,1,60.5,30.99,2,-6,2,3,743.83,1
C07436,F,25,USA,Standard,Monthly,1,22.98,62.08,0,0,0,22,7,Morning,19,15,23.2,182.06,3,-27,4,1,872.03,0
C07437,M,56,USA,Standard,Monthly,1,30.22,187.88,0,1,0,26,0.1,Night,16,24,15.4,55.73,2,75,3,2,5060.31,0
C07438,F,65,India,Basic,Annual,1,42.52,49.76,0,1,1,16,2.2,Night,26,0,139,13.21,6,42,1,3,2150.85,1
C07439,M,45,India,Premium,Annual,0,44.88,158.25,1,1,1,27,5.2,Evening,23,25,126.3,65.45,0,-35,5,3,4580.89,1
C07440,F,33,USA,Basic,Annual,1,3.33,93.71,1,0,0,19,4.8,Afternoon,17,39,191.5,40.5,1,71,1,1,441.41,1
C07441,F,63,USA,Standard,Annual,1,30.21,60.41,1,1,0,12,4.8,Morning,28,28,13,21.01,1,-14,2,0,2547.96,0
C07442,F,64,India,Standard,Monthly,0,34.15,59.23,0,0,0,23,7,Evening,24,29,104.7,144.25,0,39,1,1,2129.94,0
C07443,F,69,Canada,Basic,Quarterly,0,32.88,47.53,0,0,0,17,8.7,Night,18,27,174.8,116.47,3,-50,0,1,1351.49,0
C07444,M,48,Germany,Standard,Quarterly,1,47.64,92.66,0,2,0,7,1.4,Afternoon,16,11,182.6,136.4,1,99,3,4,3469.34,0
C07445,M,58,UK,Standard,Annual,1,16.34,72.9,0,0,0,23,0.8,Afternoon,30,0,136.8,60.21,0,54,0,0,224.83,1
C07446,F,65,USA,Basic,Monthly,1,11.14,98.22,1,2,0,19,2.8,Morning,9,30,22.1,63.39,2,29,5,0,1562.58,1
C07447,F,33,India,Basic,Monthly,0,1.38,111.04,0,0,0,23,1.2,Morning,12,13,63,18.33,3,43,1,0,105.85,1
C07448,F,22,USA,Standard,Monthly,1,60.42,11.85,0,1,1,23,7.6,Night,20,23,86.3,90.13,4,14,5,2,705.66,0
C07449,F,52,USA,Premium,Quarterly,1,31.12,162.17,0,0,0,10,3.7,Night,16,44,132,62.12,2,38,1,2,6445.53,0
C07450,F,42,USA,Premium,Quarterly,1,34.24,151.43,1,0,0,11,8.3,Night,21,20,159.6,20.73,1,69,1,1,7146.6,0
C07451,F,30,USA,Basic,Quarterly,1,34.01,69.49,0,0,0,25,5.9,Afternoon,15,0,91.3,54.56,3,24,0,2,2485.65,0
C07452,F,46,Canada,Standard,Quarterly,1,34.9,81.17,2,0,0,13,5.8,Night,30,15,122.3,28,3,59,1,2,4036.51,0
C07453,F,44,UK,Basic,Annual,1,6.23,194.01,3,0,0,21,5.6,Morning,12,13,133.1,43.59,1,9,3,1,1199.56,1
C07454,M,57,UK,Basic,Annual,1,13.04,152.7,1,0,0,23,9,Night,8,32,188.8,34.22,0,49,3,2,1977.99,1
C07455,M,34,India,Standard,Monthly,1,41.91,34.35,0,0,0,20,4.2,Evening,29,2,1.6,94.64,0,15,0,0,1149.37,0
C07456,M,54,Canada,Basic,Quarterly,1,53.75,24.69,1,1,1,14,5.3,Evening,25,19,84.6,180.22,1,-10,1,5,1265.55,0
C07457,F,55,Canada,Premium,Monthly,1,11.45,192.93,3,0,1,9,9.2,Afternoon,21,28,90.6,60.22,1,-13,0,0,2436.28,0
C07458,F,46,UK,Standard,Monthly,0,63.6,146.31,0,0,0,15,5.4,Afternoon,27,28,2.8,195.78,1,6,1,0,8114.71,0
C07459,F,51,India,Standard,Monthly,1,1,182.27,0,0,1,24,5.6,Afternoon,24,20,112.2,207.97,1,-14,1,0,1826.76,0
C07460,M,47,Canada,Standard,Monthly,1,47.09,92.22,0,0,1,18,3.4,Evening,30,0,97.4,52.04,0,-1,1,2,5915.8,0
C07461,F,48,India,Premium,Monthly,1,1,93.8,0,1,1,28,5.4,Afternoon,14,38,180.7,1.29,0,25,3,0,625.87,1
C07462,M,39,UK,Basic,Monthly,1,18.57,10.42,1,0,0,21,0.2,Morning,15,15,187,74.93,2,-12,1,2,58.39,1
C07463,F,63,USA,Basic,Monthly,1,25.13,198.21,0,0,0,15,6.4,Evening,29,16,35.6,123.43,1,-15,2,1,5014,0
C07464,M,42,Canada,Basic,Quarterly,1,34.94,154.58,2,0,0,17,4.1,Evening,20,28,69.5,89.45,0,50,2,0,5963.37,0
C07465,M,21,India,Basic,Annual,1,30.99,71.49,0,0,0,19,0.7,Evening,30,33,105.7,180.17,2,-10,1,1,2408.53,0
C07466,M,52,USA,Premium,Monthly,0,12.96,106.04,0,0,1,20,5.4,Evening,15,20,117.6,98.09,2,-27,5,2,1538.95,0
C07467,F,58,UK,Basic,Monthly,1,1,66.16,0,3,0,33,3.8,Morning,13,6,66.3,36.11,1,15,0,1,346.01,1
C07468,M,67,Germany,Basic,Monthly,0,9.83,26.35,1,0,0,21,3.6,Evening,11,0,31.1,76.85,1,-5,5,1,132.24,1
C07469,F,61,Canada,Standard,Quarterly,1,5.42,121.1,1,0,1,23,3.2,Night,11,7,182.9,6.67,1,47,1,0,1519.66,1
C07470,F,26,Canada,Standard,Annual,1,47.19,114.82,2,0,0,32,4.8,Morning,25,8,94,198.83,2,9,2,2,4770.78,0
C07471,F,43,India,Standard,Monthly,1,54.19,103.83,1,0,0,15,9.2,Evening,12,10,122.2,124.56,1,-50,2,1,5714.11,0
C07472,F,44,UK,Basic,Quarterly,1,33.99,199.89,0,0,0,10,4.1,Morning,30,34,9,1.84,0,34,6,2,6917.23,0
C07473,F,44,UK,Basic,Monthly,1,20.41,181.52,1,0,1,24,0.2,Night,0,35,133.8,11.72,5,25,3,1,2718.08,1
C07474,M,35,Canada,Premium,Monthly,1,23.76,128.37,2,1,0,17,4.9,Afternoon,23,23,71,40.71,0,35,3,0,2580.78,0
C07475,F,47,Canada,Basic,Quarterly,0,10.54,69.51,0,2,0,26,8.1,Night,17,7,53,76.85,0,27,2,1,2275.78,0
C07476,F,62,India,Standard,Quarterly,1,43.47,37.93,1,0,1,13,1.1,Morning,19,27,137.4,34.89,1,45,4,2,1394.92,0
C07477,F,63,India,Premium,Quarterly,1,68.53,170.42,2,0,1,21,3.7,Evening,17,0,154.5,68.78,2,39,2,0,7210.25,0
C07478,F,48,Germany,Basic,Monthly,1,4.89,39.93,1,1,0,21,8.2,Evening,15,3,118.1,33.76,1,66,1,3,605.79,0
C07479,F,59,USA,Premium,Quarterly,0,16.3,21.13,1,0,0,25,2.9,Night,17,48,82.7,136.26,0,33,1,1,286.44,0
C07480,M,20,India,Basic,Monthly,1,53.63,145.49,0,0,0,13,4.1,Afternoon,24,34,192.8,169.9,4,-3,3,0,9879.2,0
C07481,M,46,USA,Premium,Monthly,0,54.2,58.11,1,1,1,26,7.2,Afternoon,12,28,133.2,165.14,1,-15,2,1,3647.2,0
C07482,F,24,Canada,Standard,Monthly,1,23.95,180.72,1,0,0,28,1.6,Evening,30,4,189.7,164.52,0,-14,5,2,5387.83,0
C07483,M,35,Germany,Basic,Monthly,0,38.56,179.11,1,4,1,16,2.9,Night,18,9,38.6,33.79,0,3,2,0,6486.41,0
C07484,M,33,Germany,Standard,Quarterly,0,34.58,118.92,1,0,0,19,1.2,Morning,22,36,181.9,165.04,1,-7,3,0,4255.17,0
C07485,F,66,Germany,Premium,Monthly,1,1,150.49,1,1,0,23,4.8,Morning,20,3,42.3,40.72,1,66,4,0,780.95,1
C07486,M,49,UK,Standard,Quarterly,1,59.26,32.47,0,0,1,17,1.1,Night,30,10,16.9,146.19,1,31,1,1,1486.63,0
C07487,F,55,Canada,Standard,Quarterly,1,61.03,125.82,0,0,0,16,6.9,Night,30,18,158.7,135.11,3,-21,2,3,5841.19,0
C07488,M,42,UK,Standard,Monthly,1,3.04,105.05,0,0,0,24,2.5,Afternoon,23,0,168.9,16.99,0,-33,2,1,192.27,1
C07489,M,61,UK,Standard,Monthly,1,5.08,57.94,1,1,1,24,5.7,Morning,18,24,41.1,26.62,1,-16,1,2,548.1,1
C07490,M,49,Germany,Standard,Quarterly,1,33.7,180.18,1,0,1,19,3.7,Morning,18,22,104.3,59.7,0,-2,4,1,5916.41,0
C07491,F,36,UK,Standard,Monthly,1,18.15,176.27,0,0,0,14,8.6,Evening,15,22,198.7,6.62,0,3,0,0,3372.07,0
C07492,M,20,Canada,Standard,Monthly,1,20.28,165.63,1,0,0,22,8.6,Morning,21,10,115.5,129.26,1,86,2,0,3301.84,0
C07493,M,52,Canada,Basic,Monthly,1,57.7,175.93,0,1,0,19,6.6,Afternoon,14,13,139.9,86.19,1,-20,2,3,8535.52,1
C07494,F,67,UK,Basic,Annual,1,12.75,187.22,0,0,0,32,5.1,Night,20,8,35.2,169.73,1,-29,2,1,2719.89,0
C07495,F,46,Canada,Premium,Monthly,1,49.45,116.19,0,0,1,17,9.5,Afternoon,29,31,174.6,157.25,2,36,0,1,7684.97,0
C07496,M,28,USA,Basic,Monthly,1,8.51,108.43,1,1,0,27,6.6,Afternoon,17,41,51.4,39.07,1,-7,4,1,852.03,1
C07497,F,23,UK,Basic,Quarterly,1,18.27,189.61,1,0,0,16,7.4,Night,10,34,40.9,58.39,2,84,1,0,4891.67,0
C07498,M,36,Germany,Basic,Monthly,1,30.55,179.73,1,0,0,17,0.6,Evening,21,11,185,88.57,1,41,3,1,6067.3,0
C07499,M,54,Germany,Basic,Monthly,1,47.83,121.63,1,0,1,14,9.6,Night,30,17,95.4,76.69,3,25,3,0,5028.23,0
C07500,F,62,Canada,Basic,Annual,0,13.41,34.63,1,1,0,25,8.4,Afternoon,15,20,71.6,76.34,0,44,1,3,678.95,0
C07501,F,44,Canada,Basic,Annual,1,50.74,154.31,0,0,1,18,6.5,Afternoon,23,5,142.2,31.98,0,0,2,2,5250.28,0
C07502,F,22,Germany,Premium,Quarterly,0,37.35,43.02,0,0,0,27,8.1,Afternoon,27,17,112.5,60.3,2,50,1,1,1282.19,0
C07503,M,43,USA,Basic,Monthly,0,1,172.82,1,0,0,23,3.2,Morning,27,20,131.3,96.3,1,43,3,0,261.89,1
C07504,F,52,Germany,Premium,Monthly,1,63,142.71,0,1,1,18,3.8,Night,27,38,116.9,128.35,1,49,2,2,10507.95,0
C07505,M,36,UK,Basic,Quarterly,1,34.81,112.52,0,1,1,20,2.7,Night,14,29,4.6,15.31,1,-16,0,0,2861.52,0
C07506,F,34,Germany,Standard,Monthly,1,18.98,190.85,1,1,0,20,5.4,Night,22,18,59.5,153.34,2,-35,1,1,4065.83,0
C07507,M,52,India,Standard,Monthly,1,35.25,136.58,0,1,1,16,1.6,Morning,30,21,194.4,8.47,2,35,2,0,6527.31,0
C07508,F,64,USA,Standard,Monthly,1,5.17,53.63,1,1,0,26,6.7,Morning,26,29,8.2,56.02,1,-23,4,1,154.17,1
C07509,M,66,USA,Basic,Quarterly,1,45.54,60.7,0,0,0,22,0.9,Morning,25,11,92.9,160.56,2,95,4,1,3155.22,0
C07510,F,30,Germany,Standard,Quarterly,1,47.08,43.08,0,0,1,14,2,Night,17,15,97.1,52.82,0,34,4,0,2307.87,0
C07511,M,31,India,Standard,Monthly,1,27.03,178.36,1,0,0,20,8.9,Evening,17,20,89.3,47.32,4,-17,3,1,3855.58,0
C07512,F,47,UK,Basic,Monthly,1,1,63.96,0,1,1,26,9.7,Night,17,14,154.6,38.95,2,62,2,2,172.41,1
C07513,F,65,Germany,Basic,Monthly,1,8.64,191.4,0,0,1,32,2,Night,13,27,61.8,13.36,1,17,2,0,1177.16,1
C07514,M,60,UK,Basic,Monthly,1,14.81,96.78,1,0,1,24,6.9,Afternoon,27,13,181.4,42.51,2,-20,1,1,482.7,1
C07515,F,34,India,Basic,Annual,0,27.08,174,1,0,1,13,1.1,Morning,10,1,91.7,43.45,3,11,1,0,6869.18,0
C07516,M,54,Germany,Standard,Monthly,1,12.47,93.92,0,1,0,17,0.9,Evening,16,31,97.6,80.35,0,1,3,2,2115.47,0
C07517,M,32,Germany,Premium,Quarterly,0,7.74,191.97,0,0,1,39,6.9,Night,10,23,122.6,17.83,1,44,3,2,2843.87,0
C07518,F,35,UK,Basic,Monthly,1,52.37,159.54,0,0,1,18,7.4,Evening,29,17,195,88.4,1,-2,2,0,8932.94,0
C07519,M,65,Germany,Basic,Quarterly,1,22.8,188.05,0,0,0,27,7.8,Evening,21,1,140.3,191.84,2,9,2,2,4865.54,0
C07520,F,31,India,Basic,Monthly,0,25.67,166.94,1,0,1,29,8.6,Afternoon,20,43,54.8,186.75,0,-4,3,1,3615.08,0
C07521,F,31,Germany,Standard,Monthly,1,34.14,137.35,2,0,0,21,7.3,Evening,11,36,166.6,147.23,1,19,2,2,3217.75,0
C07522,M,62,Canada,Premium,Annual,0,5.53,180.16,0,0,0,19,2.5,Afternoon,23,0,18.8,12.94,1,-15,2,1,1084.5,1
C07523,F,50,India,Basic,Monthly,1,21.39,28.9,0,3,1,9,5.8,Night,22,23,98.3,31.72,2,8,1,0,418.75,0
C07524,M,55,USA,Premium,Monthly,1,53.34,90.27,3,0,0,15,0.3,Night,15,27,95,162.85,1,90,0,1,4794.89,0
C07525,M,28,UK,Basic,Monthly,1,57.5,95.69,1,0,1,17,8.8,Morning,22,0,80.9,47.21,3,-14,2,0,5949.52,0
C07526,F,28,India,Basic,Monthly,1,55.93,172.53,0,0,0,13,8.1,Night,10,11,81.2,102.63,2,-29,2,0,9077.99,0
C07527,F,65,USA,Basic,Quarterly,1,37.29,113.84,0,1,0,16,4.2,Morning,20,18,28.1,36.9,2,9,1,4,2563.55,1
C07528,M,43,USA,Basic,Annual,1,40.14,110.75,0,0,0,18,4,Evening,14,10,45.1,66.55,0,13,5,0,3490.66,0
C07529,M,20,India,Basic,Monthly,1,47.01,63.3,0,0,1,22,5,Morning,23,7,134.7,35.75,1,15,2,1,3938.51,0
C07530,F,42,USA,Basic,Quarterly,1,46.41,113.69,0,0,1,22,2.8,Morning,17,4,21.1,104.46,2,67,3,0,6630.77,0
C07531,F,34,USA,Standard,Monthly,1,42.67,183.38,1,0,0,21,6.3,Evening,10,15,142.8,37.79,1,-9,2,4,6071.51,1
C07532,F,39,Canada,Basic,Monthly,1,3.46,160.58,1,0,1,28,8.5,Night,22,18,178.8,6.22,0,33,0,0,520.4,1
C07533,F,46,Germany,Basic,Annual,1,22.24,151.18,0,2,0,20,0.1,Night,27,42,123.7,28.62,0,-15,4,2,2160.63,0
C07534,M,63,Canada,Basic,Monthly,1,1,141.58,0,1,1,27,9.6,Afternoon,28,7,158.5,42.48,1,21,4,2,173.82,1
C07535,F,43,Germany,Standard,Monthly,1,8.28,87.27,0,1,1,19,6.3,Evening,10,23,173.9,36.74,1,24,0,1,1100.05,1
C07536,M,51,USA,Basic,Monthly,1,3.26,161.43,0,0,1,28,9.9,Afternoon,29,0,7.4,54.73,1,59,4,1,1832.44,1
C07537,M,43,Germany,Basic,Monthly,1,10.71,70.93,1,0,0,22,1.8,Evening,10,7,139.9,10.65,1,41,6,3,621.95,1
C07538,F,26,Canada,Basic,Monthly,1,14.72,169.98,0,1,1,19,9.1,Morning,17,12,39.9,18.07,2,0,0,1,2959.78,0
C07539,M,57,UK,Basic,Monthly,1,8.95,193.05,1,0,1,24,1.1,Night,11,15,176.1,90.69,0,16,4,0,1374.62,1
C07540,F,28,UK,Standard,Monthly,1,34.04,72.08,0,1,0,19,2.8,Night,6,21,169,4.99,1,7,3,0,1610.29,1
C07541,M,24,Germany,Basic,Monthly,0,1,148.74,0,0,1,21,2.1,Afternoon,21,2,70.9,61.04,1,42,1,2,743.48,1
C07542,F,47,UK,Basic,Monthly,0,64.02,178.69,2,0,0,19,8.5,Evening,21,0,60.2,163.74,3,-11,3,2,8068.23,0
C07543,M,19,India,Standard,Monthly,1,46.24,111.2,0,1,1,27,2.9,Afternoon,12,3,114.9,182.92,1,29,2,1,3753.65,0
C07544,M,47,UK,Premium,Monthly,1,21.74,160.12,0,0,0,19,8.1,Night,25,35,57.4,69.03,4,-44,1,5,3355.32,1
C07545,F,21,Germany,Premium,Annual,0,45.56,125.12,1,0,0,17,2.7,Morning,30,9,144.2,86.36,1,8,1,2,7516.55,0
C07546,F,31,USA,Premium,Annual,1,22.36,174.03,0,0,0,18,3.6,Night,9,29,53.3,88.31,1,0,5,1,5292.18,1
C07547,M,30,Canada,Standard,Monthly,1,51,177.51,1,0,0,18,2.4,Night,17,25,16.4,65.72,3,1,2,2,9702.87,0
C07548,M,42,UK,Premium,Monthly,1,39.73,132.81,3,0,1,20,2.7,Night,26,34,51.4,103.51,0,36,1,0,4193.23,0
C07549,F,30,Germany,Standard,Annual,1,35.83,59.09,0,0,0,22,3.3,Evening,15,39,85.7,94.32,1,18,1,1,2420.64,0
C07550,M,30,Canada,Standard,Monthly,1,36.45,126.38,1,0,0,25,5,Morning,30,26,96.1,91.56,2,56,1,0,3538.75,0
C07551,F,54,India,Premium,Monthly,0,34.05,65.82,3,0,0,30,8.4,Night,24,9,57.3,162.8,1,-21,3,0,2311.6,0
C07552,M,61,USA,Standard,Monthly,1,30.84,14.18,1,0,0,26,1.2,Night,9,36,138.1,21.61,3,69,3,1,384.28,1
C07553,F,23,Canada,Premium,Quarterly,1,30.05,198.55,1,0,0,20,6.2,Evening,26,24,185,170.69,5,36,3,0,5249.02,0
C07554,M,43,Canada,Basic,Quarterly,1,34.8,94.1,1,1,0,23,2.7,Evening,15,24,111.5,207.97,3,56,1,0,4417.81,0
C07555,F,31,Germany,Basic,Monthly,1,50.89,97.42,1,0,0,22,8.3,Night,28,28,63.2,106.95,2,79,2,2,5688.96,0
C07556,F,25,India,Basic,Annual,0,1.15,114.07,1,1,0,28,3,Night,13,2,193.1,14.65,2,25,0,1,229.8,1
C07557,M,41,UK,Standard,Monthly,1,18.17,153.76,0,0,0,10,8.3,Evening,27,28,171.4,101.7,2,12,1,3,4892.95,0
C07558,F,39,India,Premium,Monthly,1,41.11,153.91,0,0,1,18,0.2,Night,20,11,31.3,103.02,1,11,1,0,5059.72,0
C07559,M,57,USA,Premium,Monthly,1,15.22,115.06,0,0,1,17,9.9,Evening,16,12,21.9,153.97,2,-1,0,1,1972,0
C07560,F,56,UK,Standard,Quarterly,0,18.01,164.48,0,0,0,33,7.3,Afternoon,25,10,41.9,204.6,4,-37,1,0,2147.29,0
